,admin_action,case_origin,case_origin_circuit,case_source,case_source_circuit,cert_reason,court_direction_circuit_origin_mean,court_direction_circuit_origin_mean_10,court_direction_circuit_source_mean,court_direction_circuit_source_mean_10,court_direction_issue_mean,court_direction_issue_mean_10,court_direction_mean,court_direction_mean_10,court_direction_petitioner_mean,court_direction_petitioner_mean_10,court_direction_respondent_mean,court_direction_respondent_mean_10,current_court_agree_mean,current_court_agree_std,current_court_direction_circuit_origin_mean,current_court_direction_circuit_origin_std,current_court_direction_circuit_source_mean,current_court_direction_circuit_source_std,current_court_direction_issue_mean,current_court_direction_issue_mean_z,current_court_direction_issue_std,current_court_direction_mean,current_court_direction_petitioner_mean,current_court_direction_petitioner_std,current_court_direction_respondent_mean,current_court_direction_respondent_std,current_court_direction_std,diff_court_lc_direction,diff_court_lc_direction_abs,diff_court_lc_direction_abs_z,diff_court_lc_direction_z,diff_justice_court_direction,diff_justice_court_direction_abs,diff_justice_court_direction_issue,diff_justice_court_direction_issue_abs,diff_justice_court_direction_issue_z,diff_justice_court_direction_petitioner,diff_justice_court_direction_petitioner_abs,diff_justice_court_direction_respondent,diff_justice_court_direction_respondent_abs,diff_justice_court_direction_z,diff_justice_lc_direction,diff_justice_lc_direction_abs,diff_justice_lc_direction_abs_z,diff_justice_lc_direction_z,direction,docket,gender,is_chief,issue,issue_area,jurisdiction,justice,justice_agree_mean,justice_agree_mean_10,justice_direction_circuit_origin_mean,justice_direction_circuit_origin_mean_10,justice_direction_circuit_source_mean,justice_direction_circuit_source_mean_10,justice_direction_issue_mean,justice_direction_issue_mean_10,justice_direction_issue_mean_z,justice_direction_mean,justice_direction_mean_10,justice_direction_mean_z,justice_direction_petitioner_mean,justice_direction_petitioner_mean_10,justice_direction_respondent_mean,justice_direction_respondent_mean_10,law_type,lc_direction,lc_disagreement,lc_disposition,lower_court_direction_circuit_source_mean,lower_court_direction_circuit_source_mean_10,lower_court_direction_issue_mean,lower_court_direction_issue_mean_10,lower_court_direction_petitioner_mean,lower_court_direction_petitioner_mean_10,lower_court_direction_respondent_mean,lower_court_direction_respondent_mean_10,month_argument,month_decision,natural_court,outcome,party_president,petitioner,petitioner_dk,respondent,respondent_dk,segal_cover,year_of_birth,prediction,target,docket_vote_mean,docket_vote_sum,correct,year
0,26.0,93.0,10.0,30.0,10.0,2.0,1.3333333333333333,-99.0,1.3333333333333333,-99.0,1.0,-99.0,1.403973509933775,1.1,-99.0,-99.0,1.0,-99.0,0.7983811626195733,0.09580421357672252,1.4814814814814814,0.2421610524189273,1.4814814814814814,0.2421610524189273,1.0925925925925926,0.9795611610081305,0.18839805508681431,1.4226566894771515,-99.0,-99.0,1.0925925925925926,0.18839805508681431,0.11213696441877492,-0.5773433105228485,0.5773433105228485,0.12229096244030563,-98.0,-0.07571791396694749,0.07571791396694749,-0.09259259259259256,0.09259259259259256,-0.4914731871829904,-99.0,-99.0,-0.09259259259259256,0.09259259259259256,-0.6752270703903013,-0.653061224489796,0.653061224489796,0.12887071009700654,0.06973199875061732,2.0,2011-066-01,0,0,20150.0,2.0,1,105,0.8543046357615894,0.9,1.3333333333333333,-99.0,1.3333333333333333,-99.0,1.0,-99.0,1.0000983112159523,1.346938775510204,1.2,0.07768687357755055,-99.0,-99.0,1.0,-99.0,6.0,2.0,1.0,3.0,1.3333333333333333,-99.0,2.0,-99.0,-99.0,-99.0,2.0,-99.0,4.0,6,1704,0,1,326.0,2.0,170.0,6.0,0.0,1936,1,0,1,7,False,2011
1,26.0,93.0,10.0,30.0,10.0,2.0,1.3333333333333333,-99.0,1.3333333333333333,-99.0,1.0,-99.0,1.403973509933775,1.1,-99.0,-99.0,1.0,-99.0,0.7983811626195733,0.09580421357672252,1.4814814814814814,0.2421610524189273,1.4814814814814814,0.2421610524189273,1.0925925925925926,0.9788419766693921,0.18839805508681431,1.4226566894771515,-99.0,-99.0,1.0925925925925926,0.18839805508681431,0.11213696441877492,-0.5773433105228485,0.5773433105228485,0.1222444663171369,-98.0,-0.05964299084701463,0.05964299084701463,-0.09259259259259256,0.09259259259259256,-0.4914731871829904,-99.0,-99.0,-0.09259259259259256,0.09259259259259256,-0.5318762743057753,-0.6369863013698631,0.6369863013698631,0.12742332801638342,0.0711116432508862,2.0,2011-066-01,0,0,20150.0,2.0,1,106,0.9139072847682119,0.9,1.3333333333333333,-99.0,1.3333333333333333,-99.0,1.0,-99.0,0.9993488196764511,1.3630136986301369,-99.0,0.07961127151702024,-99.0,-99.0,1.0,-99.0,6.0,2.0,1.0,3.0,1.3333333333333333,-99.0,2.0,-99.0,-99.0,-99.0,2.0,-99.0,4.0,6,1704,0,1,326.0,2.0,170.0,6.0,0.365,1936,1,0,1,7,False,2011
2,26.0,93.0,10.0,30.0,10.0,2.0,1.3333333333333333,-99.0,1.3333333333333333,-99.0,1.0,-99.0,1.403973509933775,1.1,-99.0,-99.0,1.0,-99.0,0.7983811626195733,0.09580421357672252,1.4814814814814814,0.2421610524189273,1.4814814814814814,0.2421610524189273,1.0925925925925926,0.9781243744572677,0.18839805508681431,1.4226566894771515,-99.0,-99.0,1.0925925925925926,0.18839805508681431,0.11213696441877492,-0.5773433105228485,0.5773433105228485,0.12219802318913464,-98.0,-0.12333696158599494,0.12333696158599494,-0.09259259259259256,0.09259259259259256,-0.4914731871829904,-99.0,-99.0,-0.09259259259259256,0.09259259259259256,-1.0998778344435922,-0.7006802721088434,0.7006802721088434,0.13291742754135877,0.06551220870068693,2.0,2011-066-01,0,0,20150.0,2.0,1,108,0.8609271523178808,1.0,1.3333333333333333,-99.0,1.3333333333333333,-99.0,1.0,-99.0,0.9986010110821144,1.2993197278911566,1.1,0.07183730463030866,-99.0,-99.0,1.0,-99.0,6.0,2.0,1.0,3.0,1.3333333333333333,-99.0,2.0,-99.0,-99.0,-99.0,2.0,-99.0,4.0,6,1704,0,1,326.0,2.0,170.0,6.0,0.16,1948,1,0,1,7,False,2011
3,26.0,93.0,10.0,30.0,10.0,2.0,1.3333333333333333,-99.0,1.3333333333333333,-99.0,1.0,-99.0,1.403973509933775,1.1,-99.0,-99.0,1.0,-99.0,0.7983811626195733,0.09580421357672252,1.4814814814814814,0.2421610524189273,1.4814814814814814,0.2421610524189273,1.0925925925925926,0.9774083485788145,0.18839805508681431,1.4226566894771515,-99.0,-99.0,1.0925925925925926,0.18839805508681431,0.11213696441877492,-0.5773433105228485,0.5773433105228485,0.12215163295570287,-98.0,0.1419691608629845,0.1419691608629845,0.2407407407407407,0.2407407407407407,1.2778302866757747,-99.0,-99.0,0.2407407407407407,0.2407407407407407,1.2660335652818928,-0.435374149659864,0.435374149659864,0.10977164708205323,0.08870827031929211,1.0,2011-066-01,1,0,20150.0,2.0,1,109,0.6821192052980133,0.7,1.3333333333333333,-99.0,1.3333333333333333,-99.0,1.3333333333333333,-99.0,1.004483232555836,1.564625850340136,1.2,0.10407845150996947,-99.0,-99.0,1.3333333333333333,-99.0,6.0,2.0,1.0,3.0,1.3333333333333333,-99.0,2.0,-99.0,-99.0,-99.0,2.0,-99.0,4.0,6,1704,1,0,326.0,2.0,170.0,6.0,0.68,1933,0,1,1,7,False,2011
4,26.0,93.0,10.0,30.0,10.0,2.0,1.3333333333333333,-99.0,1.3333333333333333,-99.0,1.0,-99.0,1.403973509933775,1.1,-99.0,-99.0,1.0,-99.0,0.7983811626195733,0.09580421357672252,1.4814814814814814,0.2421610524189273,1.4814814814814814,0.2421610524189273,1.0925925925925926,0.9766938932707431,0.18839805508681431,1.4226566894771515,-99.0,-99.0,1.0925925925925926,0.18839805508681431,0.11213696441877492,-0.5773433105228485,0.5773433105228485,0.12210529551651274,-98.0,0.0739419499786309,0.0739419499786309,-0.09259259259259256,0.09259259259259256,-0.4914731871829904,-99.0,-99.0,-0.09259259259259256,0.09259259259259256,0.6593896166343334,-0.5034013605442176,0.5034013605442176,0.11565417391062896,0.0827186289251154,1.0,2011-066-01,0,0,20150.0,2.0,1,110,0.7483443708609272,0.8,1.6666666666666667,-99.0,1.6666666666666667,-99.0,1.0,-99.0,0.9971004959957792,1.4965986394557824,1.1,0.09576219391122794,-99.0,-99.0,1.0,-99.0,6.0,2.0,1.0,3.0,1.3333333333333333,-99.0,2.0,-99.0,-99.0,-99.0,2.0,-99.0,4.0,6,1704,1,0,326.0,2.0,170.0,6.0,0.475,1938,1,1,1,7,True,2011
5,26.0,93.0,10.0,30.0,10.0,2.0,1.3333333333333333,-99.0,1.3333333333333333,-99.0,1.0,-99.0,1.403973509933775,1.1,-99.0,-99.0,1.0,-99.0,0.7983811626195733,0.09580421357672252,1.4814814814814814,0.2421610524189273,1.4814814814814814,0.2421610524189273,1.0925925925925926,0.9759810027992212,0.18839805508681431,1.4226566894771515,-99.0,-99.0,1.0925925925925926,0.18839805508681431,0.11213696441877492,-0.5773433105228485,0.5773433105228485,0.12205901077150168,-98.0,-0.09162220671853083,0.09162220671853083,-0.09259259259259256,0.09259259259259256,-0.4914731871829904,-99.0,-99.0,-0.09259259259259256,0.09259259259259256,-0.8170562418327305,-0.6689655172413793,0.6689655172413793,0.1300336050832778,0.06818588333283425,1.0,2011-066-01,0,1,20150.0,2.0,1,111,0.8807947019867549,0.8,1.3333333333333333,-99.0,1.3333333333333333,-99.0,1.0,-99.0,0.9963577133891861,1.3310344827586207,1.1,0.07557421301297333,-99.0,-99.0,1.0,-99.0,6.0,2.0,1.0,3.0,1.3333333333333333,-99.0,2.0,-99.0,-99.0,-99.0,2.0,-99.0,4.0,6,1704,1,1,326.0,2.0,170.0,6.0,0.12,1955,1,1,1,7,True,2011
6,26.0,93.0,10.0,30.0,10.0,2.0,1.3333333333333333,-99.0,1.3333333333333333,-99.0,1.0,-99.0,1.403973509933775,1.1,-99.0,-99.0,1.0,-99.0,0.7983811626195733,0.09580421357672252,1.4814814814814814,0.2421610524189273,1.4814814814814814,0.2421610524189273,1.0925925925925926,0.9752696714596824,0.18839805508681431,1.4226566894771515,-99.0,-99.0,1.0925925925925926,0.18839805508681431,0.11213696441877492,-0.5773433105228485,0.5773433105228485,0.12201277862087241,-98.0,-0.1097315194091244,0.1097315194091244,-0.09259259259259256,0.09259259259259256,-0.4914731871829904,-99.0,-99.0,-0.09259259259259256,0.09259259259259256,-0.9785490447140819,-0.6870748299319729,0.6870748299319729,0.13156243382507424,0.06657354331618194,1.0,2011-066-01,0,0,20150.0,2.0,1,112,0.847682119205298,0.7,1.6666666666666667,-99.0,1.6666666666666667,-99.0,1.0,-99.0,0.9956165887166986,1.3129251700680271,1.2,0.073340820122191,-99.0,-99.0,1.0,-99.0,6.0,2.0,1.0,3.0,1.3333333333333333,-99.0,2.0,-99.0,-99.0,-99.0,2.0,-99.0,4.0,6,1704,1,1,326.0,2.0,170.0,6.0,0.1,1950,1,1,1,7,True,2011
7,26.0,93.0,10.0,30.0,10.0,2.0,1.3333333333333333,-99.0,1.3333333333333333,-99.0,1.0,-99.0,1.403973509933775,1.1,-99.0,-99.0,1.0,-99.0,0.7983811626195733,0.09580421357672252,1.4814814814814814,0.2421610524189273,1.4814814814814814,0.2421610524189273,1.0925925925925926,0.9745598935766318,0.18839805508681431,1.4226566894771515,-99.0,-99.0,1.0925925925925926,0.18839805508681431,0.11213696441877492,-0.5773433105228485,0.5773433105228485,0.121966598965092,-98.0,0.13289886607840407,0.13289886607840407,0.40740740740740744,0.40740740740740744,2.162482023605158,-99.0,-99.0,0.40740740740740744,0.40740740740740744,1.1851477054622186,-0.4444444444444444,0.4444444444444444,0.11036008650092158,0.08781625341715114,2.0,2011-066-01,1,0,20150.0,2.0,1,113,0.7615894039735099,0.8,1.3333333333333333,-99.0,1.3333333333333333,-99.0,1.5,-99.0,1.0048197565396166,1.5555555555555556,1.3,0.10286741528767471,-99.0,-99.0,1.5,-99.0,6.0,2.0,1.0,3.0,1.3333333333333333,-99.0,2.0,-99.0,-99.0,-99.0,2.0,-99.0,4.0,6,1704,0,0,326.0,2.0,170.0,6.0,0.78,1954,0,0,1,7,True,2011
8,26.0,93.0,10.0,30.0,10.0,2.0,1.3333333333333333,-99.0,1.3333333333333333,-99.0,1.0,-99.0,1.403973509933775,1.1,-99.0,-99.0,1.0,-99.0,0.7983811626195733,0.09580421357672252,1.4814814814814814,0.2421610524189273,1.4814814814814814,0.2421610524189273,1.0925925925925926,0.973851663503458,0.18839805508681431,1.4226566894771515,-99.0,-99.0,1.0925925925925926,0.18839805508681431,0.11213696441877492,-0.5773433105228485,0.5773433105228485,0.1219204717048911,-98.0,0.11124161560759416,0.11124161560759416,-0.09259259259259256,0.09259259259259256,-0.4914731871829904,-99.0,-99.0,-0.09259259259259256,0.09259259259259256,0.9920155783080364,-0.4661016949152543,0.4661016949152543,0.11220723370104943,0.08588421964459955,2.0,2011-066-01,1,0,20150.0,2.0,1,114,0.6357615894039735,0.7,2.0,-99.0,2.0,-99.0,1.0,-99.0,0.9941244822767636,1.5338983050847457,-99.0,0.10018970146350699,-99.0,-99.0,1.0,-99.0,6.0,2.0,1.0,3.0,1.3333333333333333,-99.0,2.0,-99.0,-99.0,-99.0,2.0,-99.0,4.0,6,1704,0,0,326.0,2.0,170.0,6.0,0.73,1960,1,0,1,7,False,2011
0,26.0,55.0,12.0,32.0,12.0,2.0,1.75,-99.0,1.6666666666666667,-99.0,-99.0,-99.0,1.403973509933775,1.1,-99.0,-99.0,1.5,-99.0,0.7983811626195733,0.09580421357672252,1.7222222222222223,0.08333333333333452,1.6296296296296295,0.11111111111111335,-99.0,-1.0191750151573165,-99.0,1.4226566894771515,-99.0,-99.0,1.7222222222222223,0.2635231383473653,0.11213696441877492,0.4226566894771515,0.4226566894771515,0.10837841513940796,0.0,-0.07571791396694749,0.07571791396694749,-99.0,-99.0,-98.0,-99.0,-99.0,-0.22222222222222232,0.22222222222222232,-0.6752270703903013,0.346938775510204,0.346938775510204,0.1017686332618688,0.15717081373028843,1.0,2011-065-01,0,0,90280.0,9.0,1,105,0.8543046357615894,0.9,1.75,-99.0,1.6666666666666667,-99.0,-99.0,-99.0,-0.996636491210124,1.346938775510204,1.2,0.07736218005929484,-99.0,-99.0,1.5,-99.0,6.0,1.0,1.0,3.0,1.3333333333333333,-99.0,-99.0,-99.0,-99.0,-99.0,1.5,-99.0,4.0,6,1704,0,1,170.0,6.0,214.0,0.0,0.0,1936,1,0,1,9,False,2011
1,26.0,55.0,12.0,32.0,12.0,2.0,1.75,-99.0,1.6666666666666667,-99.0,-99.0,-99.0,1.403973509933775,1.1,-99.0,-99.0,1.5,-99.0,0.7983811626195733,0.09580421357672252,1.7222222222222223,0.08333333333333452,1.6296296296296295,0.11111111111111335,-99.0,-1.0184017385106177,-99.0,1.4226566894771515,-99.0,-99.0,1.7222222222222223,0.2635231383473653,0.11213696441877492,0.4226566894771515,0.4226566894771515,0.10833761421788808,0.0,-0.05964299084701463,0.05964299084701463,-99.0,-99.0,-98.0,-99.0,-99.0,-0.22222222222222232,0.22222222222222232,-0.5318762743057753,0.3630136986301369,0.3630136986301369,0.10313333924226686,0.15852145428406222,1.0,2011-065-01,0,0,90280.0,9.0,1,106,0.9139072847682119,0.9,1.75,-99.0,1.6666666666666667,-99.0,-99.0,-99.0,-0.9958971603382158,1.3630136986301369,-99.0,0.07929344059230592,-99.0,-99.0,1.5,-99.0,6.0,1.0,1.0,3.0,1.3333333333333333,-99.0,-99.0,-99.0,-99.0,-99.0,1.5,-99.0,4.0,6,1704,0,1,170.0,6.0,214.0,0.0,0.365,1936,1,0,1,9,False,2011
2,26.0,55.0,12.0,32.0,12.0,2.0,1.75,-99.0,1.6666666666666667,-99.0,-99.0,-99.0,1.403973509933775,1.1,-99.0,-99.0,1.5,-99.0,0.7983811626195733,0.09580421357672252,1.7222222222222223,0.08333333333333452,1.6296296296296295,0.11111111111111335,-99.0,-1.0176302197526075,-99.0,1.4226566894771515,-99.0,-99.0,1.7222222222222223,0.2635231383473653,0.11213696441877492,0.4226566894771515,0.4226566894771515,0.10829685934282098,0.0,-0.12333696158599494,0.12333696158599494,-99.0,-99.0,-98.0,-99.0,-99.0,-0.22222222222222232,0.22222222222222232,-1.0998778344435922,0.2993197278911566,0.2993197278911566,0.09753353169348467,0.15286987125032467,1.0,2011-065-01,0,0,90280.0,9.0,1,108,0.8609271523178808,1.0,1.75,-99.0,1.6666666666666667,-99.0,-99.0,-99.0,-0.9951594728007042,1.2993197278911566,1.1,0.07149387703421287,-99.0,-99.0,1.5,-99.0,6.0,1.0,1.0,3.0,1.3333333333333333,-99.0,-99.0,-99.0,-99.0,-99.0,1.5,-99.0,4.0,6,1704,0,1,170.0,6.0,214.0,0.0,0.16,1948,1,0,1,9,False,2011
3,26.0,55.0,12.0,32.0,12.0,2.0,1.75,-99.0,1.6666666666666667,-99.0,-99.0,-99.0,1.403973509933775,1.1,-99.0,-99.0,1.5,-99.0,0.7983811626195733,0.09580421357672252,1.7222222222222223,0.08333333333333452,1.6296296296296295,0.11111111111111335,-99.0,-1.016860452232381,-99.0,1.4226566894771515,-99.0,-99.0,1.7222222222222223,0.2635231383473653,0.11213696441877492,0.4226566894771515,0.4226566894771515,0.10825615042766024,0.0,0.1419691608629845,0.1419691608629845,-99.0,-99.0,-98.0,-99.0,-99.0,0.2777777777777777,0.2777777777777777,1.2660335652818928,0.564625850340136,0.564625850340136,0.12066904828450924,0.1761091509898618,1.0,2011-065-01,1,0,90280.0,9.0,1,109,0.6821192052980133,0.7,1.75,-99.0,1.6666666666666667,-99.0,-99.0,-99.0,-0.9944234225181708,1.564625850340136,1.2,0.10384325024383997,-99.0,-99.0,2.0,-99.0,6.0,1.0,1.0,3.0,1.3333333333333333,-99.0,-99.0,-99.0,-99.0,-99.0,1.5,-99.0,4.0,6,1704,0,0,170.0,6.0,214.0,0.0,0.68,1933,1,0,1,9,False,2011
4,26.0,55.0,12.0,32.0,12.0,2.0,1.75,-99.0,1.6666666666666667,-99.0,-99.0,-99.0,1.403973509933775,1.1,-99.0,-99.0,1.5,-99.0,0.7983811626195733,0.09580421357672252,1.7222222222222223,0.08333333333333452,1.6296296296296295,0.11111111111111335,-99.0,-1.0160924293342093,-99.0,1.4226566894771515,-99.0,-99.0,1.7222222222222223,0.2635231383473653,0.11213696441877492,0.4226566894771515,0.4226566894771515,0.108215487386087,0.0,0.0739419499786309,0.0739419499786309,-99.0,-99.0,-98.0,-99.0,-99.0,0.2777777777777777,0.2777777777777777,0.6593896166343334,0.4965986394557824,0.4965986394557824,0.1146798629013764,0.17006590734825128,1.0,2011-065-01,0,0,90280.0,9.0,1,110,0.7483443708609272,0.8,1.5,-99.0,1.3333333333333333,-99.0,-99.0,-99.0,-0.9936890034426386,1.4965986394557824,1.1,0.09549968495105221,-99.0,-99.0,2.0,-99.0,6.0,1.0,1.0,3.0,1.3333333333333333,-99.0,-99.0,-99.0,-99.0,-99.0,1.5,-99.0,4.0,6,1704,0,0,170.0,6.0,214.0,0.0,0.475,1938,1,0,1,9,False,2011
5,26.0,55.0,12.0,32.0,12.0,2.0,1.75,-99.0,1.6666666666666667,-99.0,-99.0,-99.0,1.403973509933775,1.1,-99.0,-99.0,1.5,-99.0,0.7983811626195733,0.09580421357672252,1.7222222222222223,0.08333333333333452,1.6296296296296295,0.11111111111111335,-99.0,-1.015326144477302,-99.0,1.4226566894771515,-99.0,-99.0,1.7222222222222223,0.2635231383473653,0.11213696441877492,0.4226566894771515,0.4226566894771515,0.10817487013200922,0.0,-0.09162220671853083,0.09162220671853083,-99.0,-99.0,-98.0,-99.0,-99.0,-0.22222222222222232,0.22222222222222232,-0.8170562418327305,0.3310344827586207,0.3310344827586207,0.10016559206556593,0.15545173855179611,1.0,2011-065-01,0,1,90280.0,9.0,1,111,0.8807947019867549,0.8,1.75,-99.0,1.6666666666666667,-99.0,-99.0,-99.0,-0.9929562095573627,1.3310344827586207,1.1,0.07524474997892726,-99.0,-99.0,1.5,-99.0,6.0,1.0,1.0,3.0,1.3333333333333333,-99.0,-99.0,-99.0,-99.0,-99.0,1.5,-99.0,4.0,6,1704,0,1,170.0,6.0,214.0,0.0,0.12,1955,1,0,1,9,False,2011
6,26.0,55.0,12.0,32.0,12.0,2.0,1.75,-99.0,1.6666666666666667,-99.0,-99.0,-99.0,1.403973509933775,1.1,-99.0,-99.0,1.5,-99.0,0.7983811626195733,0.09580421357672252,1.7222222222222223,0.08333333333333452,1.6296296296296295,0.11111111111111335,-99.0,-1.0145615911155703,-99.0,1.4226566894771515,-99.0,-99.0,1.7222222222222223,0.2635231383473653,0.11213696441877492,0.4226566894771515,0.4226566894771515,0.1081342985795609,0.0,-0.1097315194091244,0.1097315194091244,-99.0,-99.0,-98.0,-99.0,-99.0,-0.22222222222222232,0.22222222222222232,-0.9785490447140819,0.3129251700680271,0.3129251700680271,0.09854465278255271,0.15380074577737124,1.0,2011-065-01,0,0,90280.0,9.0,1,112,0.847682119205298,0.7,1.75,-99.0,1.6666666666666667,-99.0,-99.0,-99.0,-0.9922250348766244,1.3129251700680271,1.2,0.07300431263384374,-99.0,-99.0,1.5,-99.0,6.0,1.0,1.0,3.0,1.3333333333333333,-99.0,-99.0,-99.0,-99.0,-99.0,1.5,-99.0,4.0,6,1704,0,1,170.0,6.0,214.0,0.0,0.1,1950,1,0,1,9,False,2011
7,26.0,55.0,12.0,32.0,12.0,2.0,1.75,-99.0,1.6666666666666667,-99.0,-99.0,-99.0,1.403973509933775,1.1,-99.0,-99.0,1.5,-99.0,0.7983811626195733,0.09580421357672252,1.7222222222222223,0.08333333333333452,1.6296296296296295,0.11111111111111335,-99.0,-1.0137987627373903,-99.0,1.4226566894771515,-99.0,-99.0,1.7222222222222223,0.2635231383473653,0.11213696441877492,0.4226566894771515,0.4226566894771515,0.10809377264310126,0.0,0.13289886607840407,0.13289886607840407,-99.0,-99.0,-98.0,-99.0,-99.0,0.2777777777777777,0.2777777777777777,1.1851477054622186,0.5555555555555556,0.5555555555555556,0.11973055581821505,0.17507947382816869,2.0,2011-065-01,1,0,90280.0,9.0,1,113,0.7615894039735099,0.8,1.75,-99.0,1.6666666666666667,-99.0,-99.0,-99.0,-0.9914954734455241,1.5555555555555556,1.3,0.10262976416120764,-99.0,-99.0,2.0,-99.0,6.0,1.0,1.0,3.0,1.3333333333333333,-99.0,-99.0,-99.0,-99.0,-99.0,1.5,-99.0,4.0,6,1704,1,0,170.0,6.0,214.0,0.0,0.78,1954,1,1,1,9,True,2011
8,26.0,55.0,12.0,32.0,12.0,2.0,1.75,-99.0,1.6666666666666667,-99.0,-99.0,-99.0,1.403973509933775,1.1,-99.0,-99.0,1.5,-99.0,0.7983811626195733,0.09580421357672252,1.7222222222222223,0.08333333333333452,1.6296296296296295,0.11111111111111335,-99.0,-1.013037652865372,-99.0,1.4226566894771515,-99.0,-99.0,1.7222222222222223,0.2635231383473653,0.11213696441877492,0.4226566894771515,0.4226566894771515,0.10805329223721405,0.0,0.11124161560759416,0.11124161560759416,-99.0,-99.0,-98.0,-99.0,-99.0,0.2777777777777777,0.2777777777777777,0.9920155783080364,0.5338983050847457,0.5338983050847457,0.11779056171748893,0.17310744779551052,1.0,2011-065-01,1,0,90280.0,9.0,1,114,0.6357615894039735,0.7,1.75,-99.0,1.6666666666666667,-99.0,-99.0,-99.0,-0.9907675193397791,1.5338983050847457,-99.0,0.09994360616608351,-99.0,-99.0,2.0,-99.0,6.0,1.0,1.0,3.0,1.3333333333333333,-99.0,-99.0,-99.0,-99.0,-99.0,1.5,-99.0,4.0,6,1704,0,0,170.0,6.0,214.0,0.0,0.73,1960,1,0,1,9,False,2011
0,-99.0,45.0,9.0,29.0,9.0,2.0,1.3369565217391304,1.4,1.3297872340425532,1.3,2.0,-99.0,1.403973509933775,1.1,1.5,-99.0,1.6,-99.0,0.7983811626195733,0.09580421357672252,1.4144098644098644,0.1681798317668372,1.397530118460351,0.16767057979799538,1.75,0.9929054807253465,0.4629100498862757,1.4226566894771515,1.4444444444444444,0.27322660517924985,1.5166666666666666,0.1322875655532298,0.11213696441877492,0.4226566894771515,0.4226566894771515,0.10801285727670683,0.0,-0.07571791396694749,0.07571791396694749,-0.75,0.75,-1.620185174601965,-0.19444444444444442,0.19444444444444442,0.08333333333333348,0.08333333333333348,-0.6752270703903013,0.346938775510204,0.346938775510204,0.10138115481187131,0.15658833286849155,1.0,2011-067-01,0,0,70040.0,7.0,1,105,0.8543046357615894,0.9,1.288888888888889,1.3,1.2727272727272727,1.2,1.0,-99.0,1.0000721715924066,1.346938775510204,1.2,0.07704055023535257,1.25,-99.0,1.6,-99.0,3.0,1.0,0.0,2.0,1.6382978723404256,1.4,1.0,-99.0,1.25,-99.0,1.4,-99.0,4.0,6,1704,0,1,145.0,11.0,143.0,1.0,0.0,1936,1,0,1,9,False,2011
1,-99.0,45.0,9.0,29.0,9.0,2.0,1.3369565217391304,1.4,1.3297872340425532,1.3,2.0,-99.0,1.403973509933775,1.1,1.5,-99.0,1.6,-99.0,0.7983811626195733,0.09580421357672252,1.4144098644098644,0.1681798317668372,1.397530118460351,0.16767057979799538,1.75,0.9921765426978063,0.4629100498862757,1.4226566894771515,1.4444444444444444,0.27322660517924985,1.5166666666666666,0.1322875655532298,0.11213696441877492,0.4226566894771515,0.4226566894771515,0.10797246767661006,0.0,-0.05964299084701463,0.05964299084701463,0.25,0.25,0.5400617248673217,0.05555555555555558,0.05555555555555558,0.08333333333333348,0.08333333333333348,-0.5318762743057753,0.3630136986301369,0.3630136986301369,0.10275091126793008,0.1579442059383144,1.0,2011-067-01,0,0,70040.0,7.0,1,106,0.9139072847682119,0.9,1.288888888888889,1.3,1.2727272727272727,1.2,2.0,-99.0,1.0192186046065694,1.3630136986301369,-99.0,0.07897864616286647,1.5,-99.0,1.6,-99.0,3.0,1.0,0.0,2.0,1.6382978723404256,1.4,1.0,-99.0,1.25,-99.0,1.4,-99.0,4.0,6,1704,0,1,145.0,11.0,143.0,1.0,0.365,1936,1,0,1,9,False,2011
2,-99.0,45.0,9.0,29.0,9.0,2.0,1.3369565217391304,1.4,1.3297872340425532,1.3,2.0,-99.0,1.403973509933775,1.1,1.5,-99.0,1.6,-99.0,0.7983811626195733,0.09580421357672252,1.4144098644098644,0.1681798317668372,1.397530118460351,0.16767057979799538,1.75,0.9914492081530257,0.4629100498862757,1.4226566894771515,1.4444444444444444,0.27322660517924985,1.5166666666666666,0.1322875655532298,0.11213696441877492,0.4226566894771515,0.4226566894771515,0.10793212335217657,0.0,-0.12333696158599494,0.12333696158599494,-0.75,0.75,-1.620185174601965,-0.19444444444444442,0.19444444444444442,0.08333333333333348,0.08333333333333348,-1.0998778344435922,0.2993197278911566,0.2993197278911566,0.09713309596597222,0.15227502351529765,1.0,2011-067-01,0,0,70040.0,7.0,1,108,0.8609271523178808,1.0,1.2222222222222223,1.3,1.2045454545454546,1.2,1.0,-99.0,0.9985652988133349,1.2993197278911566,1.1,0.07115356671634895,1.25,-99.0,1.6,-99.0,3.0,1.0,0.0,2.0,1.6382978723404256,1.4,1.0,-99.0,1.25,-99.0,1.4,-99.0,4.0,6,1704,0,1,145.0,11.0,143.0,1.0,0.16,1948,1,0,1,9,False,2011
